query,entity_text,entity_label,index
Can I access U&I with my student ID?,U&I,facility,1216
Where is the U and I building located?,u and i,facility,1217
I need help with a project in the U and I facility,u and i,facility,1218
Can you tell me more about the U and I office hours?,u and i,facility,1219
What are the opening hours of U and I?,U and I,facility,1220
I'm looking for U and I's address.,U and I,facility,1221
Can I get directions to U and I?,U and I,facility,1222
Where is the UI building located?,UI,facility,1223
I'm looking for the UI auditorium.,UI,facility,1224
What are the UI office hours?,UI,facility,1225
Where is the Xiaotaifeng Library?,Xiaotaifeng,facility,1226
What facilities are available in Xiaotaifeng building?,Xiaotaifeng,facility,1227
Can I find Xiaotaifeng on campus map?,Xiaotaifeng,facility,1228
How do I get to xiaotaifeng?,xiaotaifeng,facility,1229
What is the address of xiaotaifeng?,xiaotaifeng,facility,1230
Is xiaotaifeng open now?,xiaotaifeng,facility,1231
Where is the Xiao Tai Feng library located?,Xiao Tai Feng,facility,1232
Is the Xiao Tai Feng building open on weekends?,Xiao Tai Feng,facility,1233
I want to go to Xiao Tai Feng for a meeting.,Xiao Tai Feng,facility,1234
What facilities does the Xiao Tai Feng have?,Xiao Tai Feng,facility,1235
What is the menu of Restaurant Kabaabish?,Restaurant Kabaabish,facility,1236
Where can I reserve a table at Restaurant Kabaabish?,Restaurant Kabaabish,facility,1237
Can you give me directions to get to Restaurant Kabaabish?,Restaurant Kabaabish,facility,1238
Is Restaurant Kabaabish open for lunch on Sundays?,Restaurant Kabaabish,facility,1239
What is the menu at restaurant kabaabish?,restaurant kabaabish,facility,1240
I want to reserve a table at restaurant kabaabish.,restaurant kabaabish,facility,1241
How far is restaurant kabaabish from my dorm?,restaurant kabaabish,facility,1242
"I'm looking for Kabaabish, is it a new facility?",Kabaabish,facility,1243
Where can I find information about the Kabaabish project?,Kabaabish,facility,1244
Can you tell me more about Kabaabish's services?,Kabaabish,facility,1245
Where is the kabaabish located?,kabaabish,facility,1246
What time does kabaabish open?,kabaabish,facility,1247
How do I get to kabaabish?,kabaabish,facility,1248
What is the address of Sapid?,Sapid,facility,1249
How do I get to Sapid?,Sapid,facility,1250
Is Sapid open on weekends?,Sapid,facility,1251
Where is the sapid located?,sapid,facility,1252
What facilities does sapid offer?,sapid,facility,1253
Is sapid open on weekends?,sapid,facility,1254
I want to know the operating hours of SAPID,SAPID,facility,1255
Where is SAPID located on campus?,SAPID,facility,1256
Can I borrow books from SAPID library?,SAPID,facility,1257
Where is the Saffron Club located on campus?,Saffron Club,facility,1258
Can I book a room at the Saffron Club?,Saffron Club,facility,1259
Is the Saffron Club open tonight?,Saffron Club,facility,1260
Where is the saffron club located?,saffron club,facility,1261
What activities does the saffron club offer?,saffron club,facility,1262
Is the saffron club open on weekends?,saffron club,facility,1263
Where is Saffron located on campus?,Saffron,facility,1264
Can I make a reservation at Saffron?,Saffron,facility,1265
How late does Saffron stay open?,Saffron,facility,1266
Where is the saffron in the botanical garden?,saffron,facility,1267
Is the saffron open on weekends?,saffron,facility,1268
What are the operating hours of the saffron?,saffron,facility,1269
Where is the Poke Bowl Rice located?,Poke Bowl Rice,facility,1270
What's the address of Poke Bowl Rice?,Poke Bowl Rice,facility,1271
Can I get a table at Poke Bowl Rice?,Poke Bowl Rice,facility,1272
Where is poke bowl rice located?,poke bowl rice,facility,1273
What time does poke bowl rice open?,poke bowl rice,facility,1274
I want to eat at poke bowl rice today,poke bowl rice,facility,1275
Where is Poke Bowl located?,Poke Bowl,facility,1276
Can I have lunch at Poke Bowl today?,Poke Bowl,facility,1277
Is Poke Bowl open on weekends?,Poke Bowl,facility,1278
I'm looking for a place that serves poke bowls near me,Poke Bowl Bar,facility,1279
I'm looking for a place that serves poke bowls near me,Poke Bowl Cafe,facility,1280
What are the opening hours of Poke Bowl Bar?,Poke Bowl Bar,facility,1281
What are the opening hours of Poke Bowl Bar?,Poke Bowl Cafe,facility,1282
Is the Poke Bowl Cafe open today?,Poke Bowl Bar,facility,1283
Is the Poke Bowl Cafe open today?,Poke Bowl Cafe,facility,1284
What is the location of Zone U Bakery?,Zone U Bakery,facility,1285
Can I buy pastries at Zone U Bakery tomorrow?,Zone U Bakery,facility,1286
Do they deliver from Zone U Bakery?,Zone U Bakery,facility,1287
Where is the Zone U Bakery located?,Zone U Bakery,facility,1288
Can I buy bread at Zone U Bakery?,Zone U Bakery,facility,1289
Is Zone U Bakery open on weekends?,Zone U Bakery,facility,1290
Where is Zone U located?,Zone U,facility,1291
What facilities are available in Zone U?,Zone U,facility,1292
Can I study in Zone U?,Zone U,facility,1293
Where is the ZoneU Bakery located?,ZoneU Bakery,facility,1294
Can I buy birthday cakes at ZoneU Bakery?,ZoneU Bakery,facility,1295
What are the opening hours of ZoneU Bakery?,ZoneU Bakery,facility,1296
I'd like to reserve a table at Zhongminmeishi tonight,Zhongminmeishi,facility,1297
What are the opening hours of Zhongminmeishi?,Zhongminmeishi,facility,1298
Can I make reservations for Zhongminmeishi?,Zhongminmeishi,facility,1299
Where is the nearest zhongminmeishi?,zhongminmeishi,facility,1300
What time does zhongminmeishi open?,zhongminmeishi,facility,1301
"I'm looking for a good place to eat, have you tried zhongminmeishi?",zhongminmeishi,facility,1302
What time does Zhong Min Mei Shi open?,Zhong Min Mei Shi,facility,1303
How do I get to Zhong Min Mei Shi on campus?,Zhong Min Mei Shi,facility,1304
Is there parking available at Zhong Min Mei Shi?,Zhong Min Mei Shi,facility,1305
Where is Bean's Express located?,Bean's Express,facility,1306
What are the opening hours of Bean's Express?,Bean's Express,facility,1307
How do I get to Bean's Express from the dorm?,Bean's Express,facility,1308
Where is the nearest Beans Express?,Beans Express,facility,1309
What time does Beans Express close tonight?,Beans Express,facility,1310
Can I order food from Beans Express online?,Beans Express,facility,1311
How do I get to Beans Express from A3 building?,Beans Express,facility,1312
Where is Beans Express located?,Beans Express,facility,1313
Can I get a coffee at Beans Express?,Beans Express,facility,1314
How far is Beans Express from my dorm?,Beans Express,facility,1315
What is the location of Bean Express?,Bean Express,facility,1316
Can I get a tour at Bean Express today?,Bean Express,facility,1317
How do I access Bean Express from my dorm?,Bean Express,facility,1318
Where is Mad Plate Express located?,Mad Plate Express,facility,1319
What time does Mad Plate Express open?,Mad Plate Express,facility,1320
Is Mad Plate Express open today?,Mad Plate Express,facility,1321
What is the working hour of mad plate express?,mad plate express,facility,1322
How do I track my package at mad plate express?,mad plate express,facility,1323
Is there a holiday schedule for mad plate express?,mad plate express,facility,1324
Where is Mad Plate located?,Mad Plate,facility,1325
What time does Mad Plate open?,Mad Plate,facility,1326
Can I reserve a table at Mad Plate?,Mad Plate,facility,1327
Where is the nearest MadPlate Express?,MadPlate Express,facility,1328
I want to study at MadPlate Express.,MadPlate Express,facility,1329
Is there food available at MadPlate Express?,MadPlate Express,facility,1330
What are the facilities in Xiaojiuzhou?,Xiaojiuzhou,facility,1331
How can I get to Xiaojiuzhou from downtown?,Xiaojiuzhou,facility,1332
Is there a library in Xiaojiuzhou?,Xiaojiuzhou,facility,1333
Where is the xiaojiuzhou?,xiaojiuzhou,facility,1334
What facilities are available in xiaojiuzhou?,xiaojiuzhou,facility,1335
How do I get to xiaojiuzhou?,xiaojiuzhou,facility,1336
What events are happening at xiaojiuzhou?,xiaojiuzhou,facility,1337
Where is Xiao Jiu Zhou located?,Xiao Jiu Zhou,facility,1338
What events are happening at Xiao Jiu Zhou tonight?,Xiao Jiu Zhou,facility,1339
Is Xiao Jiu Zhou open on weekends?,Xiao Jiu Zhou,facility,1340
I want to visit Shanyicheng,Shanyicheng,facility,1341
What is the address of Shanyicheng?,Shanyicheng,facility,1342
Is there a cafe in Shanyicheng?,Shanyicheng,facility,1343
What are the operating hours of shanyicheng?,shanyicheng,facility,1344
Is shanyicheng open today?,shanyicheng,facility,1345
I want to visit shanyicheng during my campus tour,shanyicheng,facility,1346
What is the location of Shan Yi Cheng?,Shan Yi Cheng,facility,1347
Is there a map available for Shan Yi Cheng?,Shan Yi Cheng,facility,1348
Where can I find Shan Yi Cheng on campus?,Shan Yi Cheng,facility,1349
Where is Penangfengwei located?,Penangfengwei,facility,1350
I want to visit Penangfengwei tomorrow,Penangfengwei,facility,1351
What facilities does Penangfengwei offer,Penangfengwei,facility,1352
I want to go to penangfengwei for study.,penangfengwei,facility,1353
What is the address of penangfengwei?,penangfengwei,facility,1354
Can I book a meeting room at penangfengwei?,penangfengwei,facility,1355
I want to go to Penang Feng Wei,Penang Feng Wei,facility,1356
Is there a table available at Penang Feng Wei?,Penang Feng Wei,facility,1357
How do I book a room at Penang Feng Wei?,Penang Feng Wei,facility,1358
Where is the library Jiaweishixuan?,Jiaweishixuan,facility,1359
What is the address of facility Jiaweishixuan?,Jiaweishixuan,facility,1360
Is Jiaweishixuan open on weekends?,Jiaweishixuan,facility,1361
How to get to Jiaweishixuan from campus,Jiaweishixuan,facility,1362
What time does jiaweishixuan open?,jiaweishixuan,facility,1363
I'm heading to jiaweishixuan for a meeting.,jiaweishixuan,facility,1364
Can I reserve a room at jiaweishixuan?,jiaweishixuan,facility,1365
Where is Jia Wei Shi Xuan located?,Jia Wei Shi Xuan,facility,1366
What are the facilities at Jia Wei Shi Xuan?,Jia Wei Shi Xuan,facility,1367
Can I book a room at Jia Wei Shi Xuan?,Jia Wei Shi Xuan,facility,1368
What is the address of Chinese Muslim Xiaochao?,Chinese Muslim Xiaochao,facility,1369
How to get to Chinese Muslim Xiaochao on campus?,Chinese Muslim Xiaochao,facility,1370
Is Chinese Muslim Xiaochao open on weekends?,Chinese Muslim Xiaochao,facility,1371
